_id,titulo,precio,url,categoria
68acb845fd4ba1931ade63ba,Todo En Uno Hp Proone 245 G10 Ryzen 5 7520u 16gb 512gb 23.8 Color Negro,3000000,https://www.mercadolibre.com.co/todo-en-uno-hp-proone-245-g10-ryzen-5-7520u-16gb-512gb-238-color-negro/p/MCO47727768#polycard_client=search-nordic&searchVariation=MCO47727768&position=9&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO1565612611&sid=search,computador
68acb845fd4ba1931ade63bb,Computador Portatil Asus Amd Ryzen 7 7730u Ssd 2tb Ram 40gb,3199900,https://articulo.mercadolibre.com.co/MCO-2573283158-computador-portatil-asus-amd-ryzen-7-7730u-ssd-2tb-ram-40gb-_JM?searchVariation=181194707968#polycard_client=search-nordic&searchVariation=181194707968&position=29&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63bc,Pc Gamer Amd Ryzen 7 5700g + 32gb + Ssd 512gb + Monitor 27'',2999900,https://articulo.mercadolibre.com.co/MCO-2741737706-pc-gamer-amd-ryzen-7-5700g-32gb-ssd-512gb-monitor-27-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO2741737706&sid=search,computador
68acb845fd4ba1931ade63bd,Torre Gamer Amd Ryzen 7 5700x Ddr4 32gb Ssd 1tb Rtx 4060 8gb,4799900,https://articulo.mercadolibre.com.co/MCO-2658974856-torre-gamer-amd-ryzen-7-5700x-ddr4-32gb-ssd-1tb-rtx-4060-8gb-_JM?searchVariation=186021036403#polycard_client=search-nordic&searchVariation=186021036403&position=31&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63be,Computador Portatil Gamer Lenovo Loq 15ahp9 Grey Amd Ryzen 7 8845hs 32gb De Ram 1tb Ssd Nvidia Geforce Rtx 4060 8gb 144 Hz 1920x1080px Windows 11 Home,6469999,https://www.mercadolibre.com.co/computador-portatil-gamer-lenovo-loq-15ahp9-grey-amd-ryzen-7-8845hs-32gb-de-ram-1tb-ssd-nvidia-geforce-rtx-4060-8gb-144-hz-1920x1080px-windows-11-home/p/MCO45915754#polycard_client=search-nordic&searchVariation=MCO45915754&position=10&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO1542695795&sid=search,computador
68acb845fd4ba1931ade63bf,Torre Gamer Rgb Cpu Ryzen 7-5700g + Ram 32gb + 1tb + Led 24,2829000,https://articulo.mercadolibre.com.co/MCO-2687187288-torre-gamer-rgb-cpu-ryzen-7-5700g-ram-32gb-1tb-led-24-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO2687187288&sid=search,computador
68acb845fd4ba1931ade63c0,Computador Portatil Dell 3520 Core I3 1215u 12gb 512gb 15.6,2194143,https://articulo.mercadolibre.com.co/MCO-1471023613-computador-portatil-dell-3520-core-i3-1215u-12gb-512gb-156-_JM?searchVariation=184468850637#polycard_client=search-nordic&searchVariation=184468850637&position=33&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63c1,Computador Portatil Asus Amd Ryzen 7 7730u Ssd 1tb Ram  24gb,2699900,https://articulo.mercadolibre.com.co/MCO-2573277386-computador-portatil-asus-amd-ryzen-7-7730u-ssd-1tb-ram-24gb-_JM?searchVariation=183903622469#polycard_client=search-nordic&searchVariation=183903622469&position=34&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63c2,Pc Gamer Rgb Ryzen 5 5600g + 16gb +ssd 500 + Monitor 22 @pd,2249000,https://articulo.mercadolibre.com.co/MCO-875977147-pc-gamer-rgb-ryzen-5-5600g-16gb-ssd-500-monitor-22-pd-_JM?searchVariation=181628955515#polycard_client=search-nordic&searchVariation=181628955515&position=35&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63c3,Pc Portátil Core I7 8va 256gb 16gb 14'' Dell Latitude 5400,1490000,https://articulo.mercadolibre.com.co/MCO-2905419978-pc-portatil-core-i7-8va-256gb-16gb-14-dell-latitude-5400-_JM?searchVariation=183924535900#polycard_client=search-nordic&searchVariation=183924535900&position=36&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
